mti,processingCode,transactionAmount,dateTimeTransaction,cardholderBillingConversionRate,stan,timeLocalTransaction,dateLocalTransaction,expiryDate,conversionDate,merchantCategoryCode,posEntryMode,acquiringInstitutionCode,forwardingInstitutionCode,rrn,cardAcceptorTerminalId,cardAcceptorId,cardAcceptorNameLocation,cardBalance,additionalData48,transactionCurrencyCode,cardholderBillingCurrencyCode,posDataCode,originalDataElement,channel,encryptedPan,network,dcc,kitNo,factorOfAuthorization,authenticationScore,contactless,international,preValidated,enhancedLimitWhiteListing,transactionOrigin,transactionType,isExternalAuth,encryptedHexCardNo,isTokenized,entityId,moneySendTxn,mcRefundTxn,mpqrtxn,authorisationStatus,latitude,longitude
64,3,13,2024-09-04 02:44:04.002458,90,8,16,0,69,46,2,62,57,47,74,65,39,90,32,40,6,92,43,2,66,53,63,98,23,79,76,15,0,10,41,97,23,51,46,99,66,3,61,23,59,74.36613133075306,-161.99524811827666
13,54,98,1913-08-11 09:51:39.005540,91,32,7,30,27,62,11,75,100,53,82,58,82,24,91,74,81,70,87,26,55,25,17,14,19,24,71,81,87,12,100,48,27,82,4,45,69,73,21,44,98,-86.64617909081078,24.698638492952483
87,10,42,2019-09-04 09:45:15.004323,26,37,4,54,62,32,33,66,25,34,53,75,11,74,39,49,44,74,39,97,30,37,77,66,13,26,72,38,26,97,62,74,53,90,37,73,63,36,75,83,98,-21.721985507312624,65.74378178946822
22,72,46,2072-04-22 14:34:48.001559,70,70,14,21,9,70,60,12,95,95,37,77,19,55,22,11,73,72,42,59,62,47,45,36,90,7,94,9,0,2,39,44,43,75,38,93,94,92,97,27,94,15.638978182542914,130.3910466545155
92,51,47,1913-11-11 11:08:43.000750,23,73,52,26,71,44,50,48,79,2,5,58,44,72,32,34,40,73,100,83,31,29,85,61,20,97,66,39,59,100,75,94,55,28,50,76,1,83,14,78,80,80.05675437198983,-27.636775938272137
61,5,60,1926-09-14 14:28:43.002512,61,40,87,67,99,38,22,46,36,62,42,42,49,63,28,23,63,80,33,78,86,20,48,7,29,54,1,25,30,97,18,85,35,20,66,42,24,7,80,50,10,-13.122871293152699,83.81878074543869
16,80,70,2054-04-22 06:02:09.009085,44,55,2,4,39,52,51,16,98,45,8,46,28,22,27,2,53,11,42,65,29,85,63,36,50,22,30,22,93,93,2,5,8,62,90,66,41,27,25,63,54,-70.12087231929641,94.7244494413307
23,76,87,1922-12-13 12:45:30.003242,80,48,74,43,29,67,20,33,29,91,13,94,68,58,56,42,4,63,34,66,37,8,93,100,96,5,78,60,27,66,55,90,23,17,73,5,32,46,100,43,63,-1.6525831582424075,81.64536708169254
52,19,70,2063-10-23 01:09:15.005135,16,39,23,94,34,83,32,23,13,71,63,85,14,85,57,36,66,2,88,80,91,26,39,61,93,91,70,23,61,41,10,82,53,16,64,81,76,8,21,41,23,55.83025656508144,32.439751062047435
63,34,28,1989-12-13 17:06:18.008634,39,78,18,90,21,18,85,54,87,63,54,76,4,76,90,92,55,46,4,67,36,15,98,54,52,22,64,22,61,8,13,23,16,19,32,26,47,14,14,53,48,-17.045756682880764,28.095965719065447
73,77,8,1978-12-09 19:06:30.005081,14,40,79,84,58,75,63,98,81,65,91,25,50,22,83,20,4,86,99,18,27,27,3,34,5,57,7,79,96,17,45,30,5,55,74,11,13,15,20,61,67,-64.55806028657184,-174.74393327548876
55,68,21,1960-04-10 18:17:13.007492,34,29,62,93,85,28,82,45,21,65,5,34,78,84,11,9,78,17,57,6,58,92,33,59,99,65,41,55,64,20,79,86,73,52,24,44,13,44,11,77,100,21.290747428323996,-35.379626538736204
82,41,4,2078-09-19 07:11:46.006836,81,86,43,92,88,38,100,74,95,78,41,49,70,30,5,28,49,75,62,34,25,5,29,52,89,23,14,97,26,75,9,35,79,78,86,52,8,80,67,41,20,-68.90238397222382,65.05507264815395
78,94,0,1903-10-01 10:40:56.007987,18,8,35,26,81,71,15,88,24,31,85,8,42,58,34,28,54,82,40,41,78,35,27,63,0,80,40,58,90,83,46,16,20,46,31,0,8,59,36,87,58,63.68144326073599,24.130472503016364
96,79,33,1902-12-01 10:55:16.008988,61,16,38,8,24,70,75,94,90,62,0,41,21,10,10,71,10,8,47,66,16,27,36,91,10,68,100,73,29,36,100,14,41,59,94,18,1,31,5,67,53,-50.12498948681378,92.46336356335922
13,53,4,2043-04-02 11:09:28.003729,78,79,68,87,55,35,73,44,94,62,62,3,31,89,25,18,45,95,45,42,90,63,76,76,22,73,96,49,81,18,97,18,49,34,29,92,100,28,65,73,36,-35.78070780081762,-66.63907813089955
75,72,54,2090-01-04 17:31:48.007757,24,29,71,71,4,79,82,64,34,7,99,19,13,89,47,74,60,45,40,10,74,2,4,57,55,1,19,55,22,11,91,85,9,33,59,19,60,94,73,6,90,62.4851740832768,91.84751174788096
1,16,85,2079-07-09 19:26:01.002542,72,94,26,61,62,38,64,9,49,47,63,31,28,33,28,68,22,13,57,56,52,36,28,91,56,31,6,38,20,3,42,74,69,40,56,90,32,51,49,80,13,-70.98494707279231,-58.867680127947196
92,50,9,2008-07-25 04:48:34.004350,5,100,31,68,20,56,37,22,67,32,62,84,87,92,71,34,68,76,23,19,91,85,91,22,5,100,47,27,36,69,8,14,20,28,63,0,24,49,83,77,43,-38.70979801519803,78.56270567913481
60,63,54,2097-04-13 04:36:02.005887,66,62,4,81,5,46,33,95,57,9,95,65,72,12,23,80,7,44,72,65,16,52,62,92,32,67,73,13,58,72,30,8,48,73,99,68,68,29,30,46,63,79.64968193763866,-136.19115757361445
7,90,87,1990-11-12 11:57:08.000974,73,40,48,75,56,94,13,76,14,10,27,10,21,11,10,19,43,34,64,22,98,32,61,16,100,29,12,66,35,73,71,61,4,14,57,100,89,37,40,96,41,-57.11752231971832,44.09512743234794
83,54,75,1942-08-10 06:02:07.006357,95,71,44,17,29,39,83,99,7,47,90,80,95,14,64,10,80,81,45,89,2,64,43,30,72,78,34,23,11,20,10,53,94,22,99,19,75,32,35,28,69,49.979592299542986,-48.88416441027991
59,54,16,2039-03-25 16:07:57.004673,0,15,59,87,61,98,100,96,62,5,77,53,48,17,82,37,21,90,90,32,83,86,66,41,34,39,7,4,83,99,88,60,92,65,75,55,69,62,59,3,64,-40.981814346581736,99.24930025415983
40,76,32,1974-12-11 22:30:02.007072,69,47,31,53,29,98,35,41,74,40,24,1,10,54,88,58,73,56,61,54,95,5,76,52,14,5,84,16,23,39,0,88,84,63,56,1,81,43,51,95,64,-36.80630817560761,154.53115354493968
62,42,56,1923-02-16 21:29:48.005853,70,75,54,43,91,21,89,46,95,52,54,8,53,15,50,29,54,47,44,15,59,28,82,67,31,71,84,75,32,88,82,16,48,91,17,68,44,50,30,60,83,18.734239740909814,165.36904723956104
100,54,25,2034-06-21 07:25:25.009966,19,51,19,93,60,85,94,33,84,27,98,86,87,19,35,59,80,37,53,82,86,36,60,70,42,54,59,27,51,56,69,39,38,39,73,86,82,39,74,98,5,50.734491002262274,1.9588109406866465
100,78,10,1967-11-09 16:48:21.005855,51,79,64,60,24,48,71,15,84,46,74,5,8,49,71,4,86,92,81,7,12,45,50,96,98,92,10,69,11,42,41,13,43,52,47,72,95,47,9,51,51,-35.93164022472897,30.469145599483085
94,89,52,1929-02-06 07:46:27.008529,46,0,73,97,7,1,52,58,8,38,88,62,83,16,85,88,65,20,61,84,5,3,0,3,56,14,8,24,34,15,95,56,69,3,58,24,99,30,50,35,74,-40.731604761141334,52.76860245672037
34,49,14,2095-01-10 20:59:32.001030,52,76,57,35,77,56,21,41,10,53,62,8,61,4,26,56,77,79,3,74,58,76,74,98,23,69,62,97,67,30,25,11,24,59,48,39,52,63,2,98,51,14.945824749937117,64.4415311974713
97,35,39,2027-12-07 04:11:20.008556,88,80,77,44,41,8,63,80,48,9,45,21,20,20,6,66,98,20,69,76,99,62,80,97,80,83,30,25,4,74,87,9,9,98,8,93,31,23,95,69,60,-81.47170272020159,88.41401490705135
27,86,68,2050-01-02 03:13:13.004571,54,55,88,24,72,8,78,82,20,72,5,11,68,90,42,16,38,41,55,52,16,43,97,66,22,90,78,80,27,48,36,64,93,72,18,35,3,99,45,10,5,-1.8413204288423088,78.8736968221611
57,70,33,2092-09-14 19:01:54.007496,54,26,3,92,93,63,67,15,89,37,5,98,94,71,84,13,46,63,28,44,95,1,96,24,95,54,83,5,20,9,35,17,53,84,63,65,29,7,83,46,91,-54.68962972891928,118.71004012435685
56,40,75,2067-03-01 13:23:29.005264,56,72,87,97,89,73,29,60,27,84,57,89,99,17,97,64,65,40,37,53,9,19,65,22,64,100,90,15,78,34,9,84,59,4,33,37,42,37,79,98,9,-62.464748011210574,-127.1434473649829
84,2,80,2014-07-09 08:25:57.002745,93,51,71,27,15,52,99,60,90,34,70,67,10,90,56,0,58,4,23,63,20,89,15,41,34,36,5,76,18,17,38,86,46,87,42,97,6,40,73,93,34,2.8830301059872028,2.337716927663166
71,37,79,1982-11-17 19:23:27.007792,44,99,68,84,7,27,81,58,61,66,53,14,78,38,54,41,29,83,76,35,74,14,39,6,6,49,1,34,45,55,100,68,41,44,67,53,58,65,26,96,37,-3.642507352434066,-164.8427027693514
44,30,86,1907-11-13 22:46:51.009202,34,68,59,10,100,75,68,83,81,45,33,99,35,89,40,84,27,50,61,66,99,45,80,64,13,11,26,18,78,56,39,86,23,6,82,2,90,25,99,53,2,-12.55025581245333,159.97144751915073
95,14,57,2063-03-23 22:57:25.006963,77,27,26,96,37,20,24,21,8,98,54,81,45,34,67,17,27,46,93,49,41,22,57,59,100,29,33,99,36,25,88,47,73,0,63,50,41,94,11,22,77,-36.60738109245231,-156.32539761169636
18,67,92,2042-02-05 22:03:26.005797,75,48,68,5,70,48,47,55,38,32,50,12,98,59,34,21,5,84,75,36,16,71,71,24,18,100,1,66,28,44,86,82,19,64,21,52,7,88,78,85,43,-45.45211982152637,-147.00348843270206
9,61,37,2029-12-17 05:25:46.009570,11,21,13,30,88,91,89,42,85,42,0,55,0,99,65,56,1,30,29,55,55,60,65,20,14,95,31,67,81,19,59,61,15,29,91,94,45,4,51,49,28,47.46444122093243,97.3268448399732
55,93,28,1997-12-11 19:53:36.009158,45,96,77,100,73,8,93,53,35,0,18,32,3,91,66,76,21,18,77,6,20,86,59,34,27,82,82,14,42,53,76,86,23,26,45,36,41,63,8,73,21,-80.1302929266041,75.5952501070987
21,81,80,1978-11-04 03:07:23.002914,24,44,6,67,73,37,81,36,26,36,73,24,100,97,9,0,0,97,33,88,49,99,54,19,59,0,15,81,22,46,89,70,70,64,11,34,100,98,3,11,39,68.44200125550921,30.577106995542863
34,58,13,2019-02-27 23:58:13.000077,5,11,83,46,67,15,89,60,88,44,50,83,78,0,51,29,59,4,3,75,64,83,31,80,69,56,98,97,8,19,41,13,70,18,83,21,68,87,95,16,23,22.529899301085308,28.950739973026373
88,84,19,2046-12-12 09:17:45.000408,85,20,61,50,73,10,80,41,50,72,72,34,21,15,16,20,15,31,82,50,82,95,70,74,28,25,64,54,29,60,75,54,52,12,48,26,86,23,47,3,22,-18.508135598649773,88.2164067288578
9,29,8,1991-08-15 07:31:20.001809,76,85,52,46,85,8,21,8,10,71,98,34,53,75,97,27,94,37,73,76,66,75,68,47,28,50,40,27,52,81,92,89,78,94,69,76,32,58,86,19,40,28.538546741619726,25.3757186723347
91,50,95,1915-08-28 14:58:05.000622,63,7,52,86,38,0,50,73,45,84,79,61,12,8,30,53,80,99,40,35,28,27,26,5,82,96,55,68,6,35,82,23,87,62,5,14,56,19,48,62,91,-15.405639497330768,127.4649885761782
85,53,48,1990-03-17 03:18:29.000783,37,90,39,51,9,66,26,88,77,40,59,96,30,0,98,78,39,15,10,53,96,76,69,16,75,91,30,5,45,49,54,51,46,65,8,74,87,38,7,71,84,-52.661975915130014,159.0607269970568
3,49,31,1939-11-08 09:46:32.002551,46,21,85,51,5,41,8,40,88,76,79,39,64,54,56,45,36,32,97,29,74,45,34,49,44,1,11,56,7,94,2,16,4,16,11,79,30,13,46,96,50,0.17980574174549702,-147.00376512951453
25,36,71,1921-05-27 04:42:33.007771,29,33,63,74,40,21,81,15,94,63,29,35,72,16,53,90,29,86,17,27,51,97,24,38,2,81,28,27,27,8,76,8,75,29,67,30,90,57,10,66,51,15.734863048619147,126.72261060821336
2,19,28,1980-03-13 18:02:15.007219,12,29,25,8,77,25,22,89,48,71,40,12,95,64,50,3,84,45,85,84,41,14,97,65,11,51,85,63,100,90,64,4,75,95,31,79,26,30,36,63,46,-62.43937916254242,13.187793912373422
63,58,49,1969-01-13 12:16:51.005980,92,54,75,67,46,2,48,98,69,84,0,81,63,63,18,86,13,57,83,77,30,95,54,17,49,16,91,96,22,65,22,95,19,70,71,23,11,86,54,98,94,-12.253236462918096,-146.7694536481094
25,45,52,1930-07-09 10:39:35.009420,58,83,89,74,33,9,52,53,82,79,96,70,42,14,86,13,83,96,60,98,67,76,54,75,24,83,92,13,6,51,72,15,63,77,23,10,31,80,29,88,53,59.95063035605176,-41.914094357152806
6,11,57,1941-07-23 15:36:29.007161,94,80,30,8,10,78,48,29,12,13,30,69,69,52,9,29,43,90,42,46,61,100,39,12,86,64,7,41,50,46,87,38,83,89,57,42,29,22,70,98,5,84.2872621979005,38.636783058755725
15,28,74,1998-12-26 22:10:01.001886,46,34,65,81,93,50,27,63,88,7,78,91,44,84,21,39,36,89,98,9,44,22,21,18,32,68,4,52,42,99,27,34,12,2,6,5,32,52,58,7,90,11.634065344814331,3.6583306323264537
68,33,50,2071-07-17 04:34:35.001486,39,9,73,35,31,1,64,66,61,73,100,54,39,36,45,27,45,41,94,22,100,27,26,49,68,68,63,58,42,58,100,90,68,17,82,74,71,90,4,47,59,65.08573003935004,4.651333343876388
4,35,4,2011-08-08 12:00:36.000747,49,61,42,67,40,97,73,46,38,93,49,73,98,77,38,11,21,15,98,18,5,46,4,36,19,40,36,36,52,12,57,100,70,9,46,28,39,29,96,21,1,-26.25375639713088,-104.44119646743847
40,8,69,2005-08-06 01:40:56.009664,60,22,41,0,96,36,42,4,2,42,3,19,70,98,91,72,70,27,34,49,67,92,5,35,83,65,66,76,92,4,95,31,24,46,35,48,15,43,56,82,15,-89.13508924275324,46.228766535387564
34,10,50,1961-06-18 17:25:02.007164,51,40,9,66,52,29,66,57,8,18,28,24,34,9,30,75,34,51,80,72,0,57,96,50,76,48,12,8,86,59,69,32,51,32,29,68,100,76,31,52,73,24.80084960478419,-44.55443846207885
45,61,12,2036-01-03 02:46:10.008891,74,41,23,32,92,81,80,67,95,18,23,75,14,75,24,59,60,38,45,66,13,28,88,28,64,54,4,41,70,47,51,94,75,53,81,88,79,44,57,26,88,-20.620042018255674,167.73943703887812
29,35,65,1903-11-24 12:10:56.005576,72,10,2,57,95,26,92,23,27,88,48,99,35,13,49,1,62,49,97,93,38,15,71,22,39,38,38,54,96,94,92,12,60,24,97,61,10,5,41,93,97,35.76866654252706,-45.602433972048175
68,19,80,1904-11-19 14:12:27.000340,70,45,85,19,24,7,84,2,97,18,85,35,51,68,70,20,15,13,37,39,12,95,25,2,5,50,91,94,7,31,18,67,36,100,82,92,73,72,9,49,72,-47.85625201490769,-156.53089519923438
50,73,44,2083-02-20 20:48:31.008552,73,35,13,34,19,51,7,66,56,3,15,88,12,29,87,15,81,58,3,51,41,26,47,4,70,17,9,56,50,47,75,32,99,76,35,39,44,70,80,12,50,29.642795871962505,11.250081213399199
25,85,70,2076-02-21 20:14:27.007441,8,98,67,71,24,59,97,74,28,98,8,63,100,56,78,86,62,69,66,80,29,64,69,37,36,96,56,91,26,13,54,86,100,65,49,20,9,70,0,54,9,-80.87318188398517,-155.89863315519793
97,7,97,2078-10-16 18:32:49.003919,64,49,82,61,89,95,2,15,59,41,25,4,31,19,89,90,75,31,94,92,31,72,90,79,50,14,62,72,85,67,50,93,10,15,44,19,31,61,43,37,6,-35.26423824320483,-163.15276176685978
10,92,54,1995-07-03 16:46:27.002781,17,13,73,52,32,18,57,21,81,93,11,5,61,86,60,35,15,66,39,80,97,78,23,59,28,16,82,11,36,34,14,16,91,20,70,53,19,47,92,71,50,7.767615188204587,160.64098757646997
86,39,15,2072-10-11 09:42:56.004882,83,26,57,0,42,36,96,62,76,12,68,93,8,94,31,9,15,7,59,85,51,89,84,100,94,69,48,86,52,66,54,33,58,44,24,50,62,23,82,37,90,1.5271871984889458,52.46166722839391
61,68,91,2004-03-03 14:01:43.009419,77,39,29,82,10,66,9,74,26,80,31,96,24,52,42,67,38,13,14,79,49,25,26,65,78,27,94,23,4,34,31,93,7,98,76,90,89,29,27,89,94,11.505517113768704,165.64551318186966
5,47,38,1929-12-28 01:56:42.004982,27,93,5,79,78,3,80,17,3,72,10,65,25,39,15,31,82,59,39,68,96,50,6,71,25,21,65,35,12,30,4,81,55,29,88,39,9,95,99,14,9,-71.69868448335362,100.3000643968262
10,96,63,1979-05-24 19:26:57.002510,91,87,38,57,72,15,20,58,33,89,27,87,60,68,16,81,60,81,60,22,41,26,44,27,34,57,39,69,64,66,0,70,64,43,80,29,30,3,82,46,49,8.972663537316635,94.51936479065972
87,68,22,1926-10-03 10:26:07.006173,53,43,21,85,75,31,91,10,98,59,56,12,31,36,96,15,100,30,20,70,12,25,79,77,7,47,62,63,42,63,40,50,92,62,10,30,66,48,14,78,24,71.59622467080399,-33.378273046290616
34,72,8,2087-10-20 13:49:56.007156,58,65,3,82,9,20,66,69,71,54,28,18,99,56,61,19,92,10,22,78,67,23,43,95,6,55,89,12,95,39,64,11,64,98,30,65,71,96,42,41,15,72.6373176882104,114.04783103607463
20,92,8,1906-10-02 08:22:45.003272,6,48,11,75,91,58,10,52,89,10,41,68,12,36,52,22,95,63,80,47,41,62,2,10,90,7,32,33,48,92,60,73,87,24,99,72,54,97,40,83,61,-44.909136731136535,-161.24806750109497
61,5,67,1985-04-13 11:24:53.004536,100,49,34,73,35,25,57,89,67,72,32,86,38,35,13,55,65,78,95,1,45,1,12,36,60,98,50,65,91,72,83,76,66,33,79,55,9,32,55,49,23,3.8779574578858558,-10.077465392383345
9,73,78,1969-01-20 07:23:00.005136,7,98,16,17,73,31,56,87,33,38,35,8,13,87,92,52,35,75,79,7,48,15,65,64,46,39,69,68,83,92,70,24,32,53,44,5,26,36,61,88,77,-42.90718654250558,-4.304581641516478
24,60,76,1975-08-06 18:55:53.005153,3,14,80,61,79,67,40,70,83,31,94,65,70,88,94,65,44,1,24,68,27,70,67,50,79,58,66,29,22,6,56,12,86,48,56,17,37,36,76,48,99,-21.749238923237286,143.62160786852337
49,79,76,2001-05-27 17:52:46.004540,37,58,25,79,68,23,5,10,78,52,96,36,61,57,91,74,35,92,28,38,67,43,94,48,34,80,37,34,98,98,42,37,11,80,64,99,39,79,97,39,41,53.1159581355418,63.021934939715294
2,5,7,2042-01-10 18:57:38.003829,0,90,69,14,37,46,32,54,51,14,40,6,11,0,81,70,94,83,47,73,38,66,58,37,67,15,88,50,14,50,11,100,84,70,10,11,80,1,1,10,77,-61.12857594172108,10.85104166105674
57,82,31,2042-11-25 19:07:43.001879,52,58,15,10,95,87,54,29,47,6,50,1,74,45,49,33,2,97,67,89,96,14,14,93,92,37,38,49,98,48,82,17,61,41,86,41,88,59,78,25,4,31.79063830956639,-153.38132336079366
60,5,9,2094-10-05 01:04:30.006846,29,59,2,45,88,44,73,36,98,70,10,25,10,98,9,83,10,94,29,5,27,15,82,44,65,64,75,2,12,35,91,7,5,42,1,81,26,53,72,98,28,-56.39307704763865,-69.26936307899615
56,27,88,1942-11-12 23:42:34.007357,55,50,31,73,62,88,21,33,5,52,24,5,59,62,78,43,36,12,20,93,12,88,66,69,64,81,83,50,53,0,6,0,66,87,56,61,59,87,75,58,6,1.7801487194938659,-12.339667698931578
22,94,3,2093-10-20 19:32:02.005070,32,26,96,90,27,95,18,31,54,20,10,52,95,93,86,8,62,56,9,43,8,58,85,29,37,98,11,28,27,43,14,49,30,96,80,73,10,77,3,91,41,28.365137167529383,-147.70895724749292
2,14,15,1953-04-06 10:42:47.003852,66,62,52,99,23,93,28,9,67,88,39,16,37,88,22,4,87,57,6,23,87,20,8,83,15,51,93,43,97,27,9,74,56,95,76,60,98,64,66,19,76,-34.917398125128194,-47.865173140891216
36,70,29,1955-03-19 20:12:47.001930,51,55,22,50,16,94,54,5,29,47,30,1,91,7,30,4,89,22,77,37,10,15,89,6,43,81,72,44,10,0,57,85,53,97,12,36,60,30,12,7,5,-42.33177831079475,-145.06308048861797
25,12,59,2083-07-09 22:14:07.001905,9,20,16,59,49,53,94,52,9,79,82,66,29,8,46,52,12,19,34,64,15,69,88,99,16,36,33,25,58,1,48,19,4,11,23,47,68,87,100,31,7,85.92135074594742,174.25241796393567
51,30,10,1951-11-27 08:19:22.006822,100,79,18,53,72,24,92,65,48,20,94,69,2,84,99,26,88,58,59,32,16,25,5,73,41,27,56,18,29,76,97,9,38,19,3,17,45,64,75,59,57,-1.4770856788666293,67.40476444153825
22,80,1,2071-07-24 08:09:20.000050,49,70,64,42,70,70,29,16,56,33,32,15,28,65,92,89,73,53,59,94,81,80,33,34,44,61,95,60,26,73,85,13,66,92,85,93,88,94,30,48,48,84.21831234383504,70.74075325565522
1,27,97,2047-05-19 01:57:41.009732,62,55,91,27,89,65,99,55,50,87,10,64,63,98,97,22,38,78,7,30,29,73,19,87,14,62,25,99,22,55,51,78,73,66,59,84,47,14,89,81,34,49.95413922858401,169.1886599488999
25,25,24,2085-02-14 15:47:06.001328,1,12,46,19,61,34,50,60,36,86,67,17,21,70,31,27,36,23,49,63,79,48,75,21,15,29,84,70,49,76,35,71,33,10,29,68,46,41,50,26,69,2.15984755611521,155.7032776946886
1,73,96,1982-06-03 06:23:52.003578,6,24,11,29,95,61,94,35,9,57,35,63,54,69,40,97,24,71,4,43,97,65,34,46,82,77,95,26,50,26,36,99,61,59,18,22,65,77,88,14,46,13.094327387086736,-30.833836483433487
87,49,42,1956-09-09 10:25:19.005360,52,60,2,12,92,76,0,99,97,39,2,50,94,46,25,10,59,10,54,74,62,55,61,37,45,66,66,99,95,95,44,16,66,30,26,78,60,18,35,94,41,34.13704920668029,112.39996239788451
64,10,88,2082-05-02 05:50:49.007037,68,11,2,89,95,24,33,33,62,63,52,38,32,63,38,5,98,44,17,27,65,75,35,86,68,0,90,75,6,18,84,6,1,87,73,81,93,48,98,42,16,-23.87252506829661,-19.261434905004336
95,3,6,2052-02-21 15:15:23.005922,16,14,0,4,45,49,39,88,44,37,53,6,11,99,42,95,18,64,46,25,72,42,46,42,47,37,19,72,14,62,16,62,87,6,96,95,77,46,78,42,72,-18.846325892407208,-44.02352233370158
45,63,41,1988-09-13 17:56:41.003548,59,35,45,15,99,81,16,12,88,9,52,27,91,60,79,32,91,32,62,7,40,1,9,45,29,88,28,96,63,46,61,26,91,96,47,71,95,55,43,66,45,-16.492307797768078,43.41970911108629
98,69,31,1944-09-24 11:58:00.005093,65,34,70,93,69,68,26,100,74,27,91,57,66,18,93,30,68,79,5,36,55,48,32,94,18,64,86,92,84,2,63,31,89,4,53,30,79,4,76,94,25,-20.261855317806024,-13.464146902391718
56,9,80,1955-04-21 18:35:35.004947,46,22,2,36,57,14,42,79,8,88,57,74,48,54,45,69,53,42,95,24,80,75,81,96,64,49,61,22,81,74,97,26,37,51,32,64,40,21,11,21,1,79.49974721121296,175.6486507221245
78,78,63,2073-11-04 10:28:12.001223,0,59,4,59,91,85,93,8,31,84,84,28,93,61,23,13,0,22,27,79,96,61,11,86,72,63,99,44,42,38,6,93,7,35,13,45,98,3,43,15,47,-20.202240815385707,16.22855914985658
8,23,91,2077-05-17 13:59:16.005455,100,44,82,58,25,32,27,94,53,2,84,1,5,49,33,13,34,35,78,59,83,70,30,83,83,58,3,23,12,97,78,42,27,84,0,3,95,92,14,83,84,80.4202383631951,-103.62345177324174
91,45,29,1920-02-04 02:52:58.007475,78,6,68,29,98,95,50,91,28,68,40,97,33,23,77,28,52,84,27,12,20,75,27,54,26,11,39,35,71,71,83,23,18,89,1,12,72,22,37,37,78,-46.43518728574472,-128.73982748099394
66,84,32,1942-07-21 22:19:53.003916,18,60,0,58,76,87,34,48,49,51,8,46,80,92,56,68,5,79,80,35,13,47,84,35,84,89,38,90,95,61,78,75,1,53,6,77,80,58,85,55,88,-64.54573255514859,-33.2948573008492
74,91,24,2095-10-07 04:19:44.003765,39,61,17,46,2,70,91,94,65,32,90,57,49,91,2,76,7,9,44,89,74,22,97,23,67,99,81,40,40,16,1,28,95,24,42,51,24,44,56,20,38,-58.09351859297303,-69.46988034409253
80,34,12,1948-03-01 05:42:06.001760,15,11,25,86,26,41,14,23,18,68,73,89,94,16,21,59,94,86,4,55,24,65,63,17,74,66,48,74,76,27,39,75,67,100,13,13,12,10,45,47,20,69.24642601861956,156.12703766179106
87,62,39,2027-11-04 20:24:58.002568,82,13,85,87,65,3,48,84,62,83,17,18,27,92,3,12,81,45,5,60,95,1,20,51,31,95,78,93,15,11,88,15,30,12,96,55,41,64,51,69,15,-62.810713154498906,-179.49736853745273
65,13,76,1912-11-14 12:12:23.003846,46,9,42,90,59,38,65,13,25,95,45,97,68,11,34,52,99,1,60,79,2,96,0,98,82,46,40,57,57,90,16,28,55,63,19,74,33,22,64,16,5,11.053645509749202,81.61304351765796
39,27,57,2077-10-19 14:35:36.002477,22,54,70,15,85,34,13,14,86,72,52,31,7,67,69,25,25,66,70,40,20,71,82,58,54,31,22,27,84,13,66,15,45,88,99,66,76,50,8,71,55,73.23044862836736,37.52003110165606
86,90,60,2078-02-12 21:18:23.004113,3,16,45,3,4,6,36,100,51,44,49,64,45,68,27,6,69,52,15,82,17,46,91,24,65,99,90,48,100,44,73,73,74,97,47,91,48,58,15,15,59,16.186727357236464,-136.02112605498485
94,25,61,1947-08-09 11:32:15.008997,56,54,69,66,34,1,53,64,78,23,28,15,99,37,3,0,90,57,27,91,67,5,78,27,19,93,19,5,46,86,52,10,54,13,71,99,5,72,93,59,86,87.28721444750178,78.96816652654189
92,21,15,2018-11-10 15:26:57.009571,77,43,50,98,15,29,47,44,35,20,30,43,79,83,74,45,11,26,58,16,90,63,51,16,14,61,32,92,8,1,79,55,58,91,95,72,40,35,79,57,84,-13.207313851989682,96.91807522469912
75,98,19,1906-09-18 21:38:33.000268,29,41,24,13,48,1,86,82,23,87,52,76,96,84,99,77,66,69,94,59,48,20,42,33,53,7,7,16,64,60,82,11,51,3,91,42,34,79,21,70,76,10.611999081219707,-127.79979498172372
2,50,92,1925-03-21 07:11:10.007181,55,56,87,5,23,10,50,0,33,15,34,27,86,75,1,29,37,33,42,14,33,89,92,20,23,82,97,29,88,53,70,47,30,1,94,20,93,93,85,54,64,64.56016270837,35.34067235377992
26,39,16,2030-05-14 07:17:03.009761,67,18,20,89,10,53,1,70,73,90,49,68,82,95,0,88,99,76,29,73,23,49,86,59,91,59,60,21,22,89,57,18,20,38,70,3,88,88,36,27,45,-71.60727163068401,-135.58550632291735
13,2,2,1989-06-11 03:32:04.005887,20,23,29,59,31,93,34,89,3,81,67,49,36,51,23,94,78,45,23,89,84,93,90,63,20,38,8,95,73,64,71,8,95,4,86,54,3,88,23,81,27,-6.484518317981312,112.1949527921002
60,77,39,1905-12-11 02:56:00.004411,21,74,1,90,75,10,35,51,51,27,50,29,6,57,79,64,55,53,48,53,86,28,61,71,63,95,90,85,81,2,62,44,97,51,17,4,66,76,98,100,19,-89.86308494584934,107.51150150203819
6,99,46,2068-07-01 21:43:40.002258,37,11,69,56,98,17,88,23,28,99,39,51,69,49,85,14,19,30,18,86,85,37,3,21,11,86,78,53,51,69,92,45,58,55,93,38,90,79,83,97,54,77.71444057559617,-111.73044430047509
